"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID2_CampusesResKey","E525_CampusSuburb","E644_CampusCountryCode","E559_CampusPostcode","Campuses_E609_EffectiveFromDate","Campuses_E610_EffectiveToDate","UID4_CoursesOnCampusResKey","UID5_CoursesResKey","E307_CourseCode","E597_CRICOSCode","E569_CampusOperationType","E570_PrincipalOffshoreDeliveryMode","E571_OffshoreDeliveryCode","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",2039,"HONG KONG ARTS",6102,"NULL","01/01/1999","NULL","37408","9930","111002","040775K","02","01","02","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37203","12513","804901","038045G","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37204","65875","109401","059611G","NULL","NULL","NULL","01/01/2007","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37222","59609","425501","NULL","NULL","NULL","NULL","01/01/2010","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37405","9930","111002","040775K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42159","101296","DU0061","NULL","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42185","104440","215402","086296A","NULL","NULL","NULL","01/01/2017","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43180","130351","CM0102","106473H","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43181","129597","BP0271","107490K","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43218","132298","317003","NULL","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45448","115779","255601","NULL","NULL","NULL","NULL","01/01/2019","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","38414","10327","4000U3","NULL","02","01","02","01/06/2005","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","37220","58059","425201","046894K","02","01","02","01/01/2009","NULL"
35,1055,"HEP",2396,"SHANGHAI",6101,"NULL","01/01/1999","NULL","37319","58059","425201","046894K","02","01","02","01/01/2009","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37144","92285","215101","083854M","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37211","58825","211702","049396D","NULL","NULL","NULL","01/01/2008","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37218","59610","513902","069308K","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37263","92453","702601","NULL","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37316","58059","425201","046894K","NULL","NULL","NULL","01/01/2009","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37351","130357","CM0051","102861F","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37399","10993","503301","033748E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42128","101309","908303","064878E","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","38413","12633","9000U3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39334","130421","BP0111","102863D","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21579","10815","501103","003024A","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21595","117180","CU0022","NULL","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","37249","58011","423101","NULL","02","01","02","01/01/2009","NULL"
35,1055,"HEP",2381,"SINGAPORE LIFE",5205,"NULL","01/01/1999","NULL","37108","10815","501103","003024A","02","01","02","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37107","10815","501103","003024A","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37157","115771","122501","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37161","46679","257601","058203K","NULL","NULL","NULL","01/01/2007","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37183","58011","423101","NULL","NULL","NULL","NULL","01/01/2009","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37297","130352","CM0101","102872C","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37300","130350","CM0081","102870E","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37301","130343","CM0151","NULL","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37345","117180","CU0022","NULL","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42172","101295","625401","096270F","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21580","10945","5011H3","003685G","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37446","52423","411102","029723D","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2381,"SINGAPORE LIFE",5205,"NULL","01/01/1999","NULL","37202","84445","750301","NULL","02","01","02","01/01/2013","NULL"
35,1055,"HEP",2381,"SINGAPORE LIFE",5205,"NULL","01/01/1999","NULL","37243","10945","5011H3","003685G","02","01","02","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37185","59509","423301","024820K","NULL","NULL","NULL","01/01/2010","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37232","11596","6000N3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37237","10945","5011H3","003685G","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37355","115780","104701","102797J","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37367","52274","211602","003021D","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37426","13149","903001","042569M","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","40985","12566","803301","051554K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42154","97600","515803","061841J","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39089","130405","115503","065091K","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","45435","101177","DU0041","NULL","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37212","102698","508403","056105F","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37235","129587","426302","0101328","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42110","115766","BH0022","003741E","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42176","61331","412101","089264G","NULL","NULL","NULL","01/01/2009","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42200","96129","125603","084024G","NULL","NULL","NULL","01/01/2017","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42205","92519","213201","NULL","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39097","130406","135501","103501M","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43199","131878","426601","103502K","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43219","129604","CB0031","107576D","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","47985","134131","CB0291","111645F","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","54660","142423","CB0481","116898M","NULL","NULL","NULL","01/01/2025","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","54665","142421","CB0271","116857J","NULL","NULL","NULL","01/01/2025","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21591","115767","BP0241","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21597","8924","0009P1","040784J","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37136","8924","0009P1","040784J","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37146","92669","215301","083871K","NULL","NULL","NULL","01/01/2015","NULL"
